genres,app_name,release_date,specs,price,early_access,sentiment,metascore,año,specs_encoded,genres_encoded,sentiment_code
Indie,Duelyst,2016-08-23, Online Multi Player,0.0,False,Very Positive,82,2016,15,3,7.0
Indie,Duelyst,2016-08-23, Cross Platform Multiplayer,0.0,False,Very Positive,82,2016,3,3,7.0
Indie,Duelyst,2016-08-23, Steam Achievements,0.0,False,Very Positive,82,2016,19,3,7.0
Indie,Duelyst,2016-08-23, Steam Trading Cards,0.0,False,Very Positive,82,2016,22,3,7.0
Indie,Duelyst,2016-08-23, In App Purchases,0.0,False,Very Positive,82,2016,7,3,7.0
Strategy,Duelyst,2016-08-23,Single player,0.0,False,Very Positive,82,2016,32,8,7.0
Strategy,Duelyst,2016-08-23, Multi player,0.0,False,Very Positive,82,2016,13,8,7.0
Strategy,Duelyst,2016-08-23, Online Multi Player,0.0,False,Very Positive,82,2016,15,8,7.0
Strategy,Duelyst,2016-08-23, Cross Platform Multiplayer,0.0,False,Very Positive,82,2016,3,8,7.0
Strategy,Duelyst,2016-08-23, Steam Achievements,0.0,False,Very Positive,82,2016,19,8,7.0
Strategy,Duelyst,2016-08-23, Steam Trading Cards,0.0,False,Very Positive,82,2016,22,8,7.0
Strategy,Duelyst,2016-08-23, In App Purchases,0.0,False,Very Positive,82,2016,7,8,7.0
Adventure,Guards,2016-08-19,Single player,4.99,False,Very Positive,49,2016,32,1,7.0
Adventure,Guards,2016-08-19, Steam Achievements,4.99,False,Very Positive,49,2016,19,1,7.0
Adventure,Guards,2016-08-19, Steam Trading Cards,4.99,False,Very Positive,49,2016,22,1,7.0
Adventure,Guards,2016-08-19, Stats,4.99,False,Very Positive,49,2016,18,1,7.0
Adventure,Guards,2016-08-19, Commentary available,4.99,False,Very Positive,49,2016,2,1,7.0
Indie,Guards,2016-08-19,Single player,4.99,False,Very Positive,49,2016,32,3,7.0
Indie,Guards,2016-08-19, Steam Achievements,4.99,False,Very Positive,49,2016,19,3,7.0
Indie,Guards,2016-08-19, Steam Trading Cards,4.99,False,Very Positive,49,2016,22,3,7.0
Indie,Guards,2016-08-19, Stats,4.99,False,Very Positive,49,2016,18,3,7.0
Indie,Guards,2016-08-19, Commentary available,4.99,False,Very Positive,49,2016,2,3,7.0
Strategy,Guards,2016-08-19,Single player,4.99,False,Very Positive,49,2016,32,8,7.0
Strategy,Guards,2016-08-19, Steam Achievements,4.99,False,Very Positive,49,2016,19,8,7.0
Strategy,Guards,2016-08-19, Steam Trading Cards,4.99,False,Very Positive,49,2016,22,8,7.0
Strategy,Guards,2016-08-19, Stats,4.99,False,Very Positive,49,2016,18,8,7.0
Strategy,Guards,2016-08-19, Commentary available,4.99,False,Very Positive,49,2016,2,8,7.0
Action,Okhlos: Omega,2016-08-18,Single player,12.99,False,Very Positive,69,2016,32,0,7.0
Action,Okhlos: Omega,2016-08-18, Steam Achievements,12.99,False,Very Positive,69,2016,19,0,7.0
Action,Okhlos: Omega,2016-08-18, Full controller support,12.99,False,Very Positive,69,2016,5,0,7.0
Action,Okhlos: Omega,2016-08-18, Steam Trading Cards,12.99,False,Very Positive,69,2016,22,0,7.0
Action,Okhlos: Omega,2016-08-18, Steam Cloud,12.99,False,Very Positive,69,2016,20,0,7.0
Indie,Okhlos: Omega,2016-08-18,Single player,12.99,False,Very Positive,69,2016,32,3,7.0
Indie,Okhlos: Omega,2016-08-18, Steam Achievements,12.99,False,Very Positive,69,2016,19,3,7.0
Indie,Okhlos: Omega,2016-08-18, Full controller support,12.99,False,Very Positive,69,2016,5,3,7.0
Indie,Okhlos: Omega,2016-08-18, Steam Trading Cards,12.99,False,Very Positive,69,2016,22,3,7.0
Indie,Okhlos: Omega,2016-08-18, Steam Cloud,12.99,False,Very Positive,69,2016,20,3,7.0
Strategy,Okhlos: Omega,2016-08-18,Single player,12.99,False,Very Positive,69,2016,32,8,7.0
Strategy,Okhlos: Omega,2016-08-18, Steam Achievements,12.99,False,Very Positive,69,2016,19,8,7.0
Strategy,Okhlos: Omega,2016-08-18, Full controller support,12.99,False,Very Positive,69,2016,5,8,7.0
Strategy,Okhlos: Omega,2016-08-18, Steam Trading Cards,12.99,False,Very Positive,69,2016,22,8,7.0
Strategy,Okhlos: Omega,2016-08-18, Steam Cloud,12.99,False,Very Positive,69,2016,20,8,7.0
RPG,Champions of Anteria™,2016-08-30,Single player,29.99,False,Mixed,67,2016,32,4,4.0
RPG,Champions of Anteria™,2016-08-30, Steam Achievements,29.99,False,Mixed,67,2016,19,4,4.0
RPG,Champions of Anteria™,2016-08-30, Steam Trading Cards,29.99,False,Mixed,67,2016,22,4,4.0
Strategy,Champions of Anteria™,2016-08-30,Single player,29.99,False,Mixed,67,2016,32,8,4.0
Strategy,Champions of Anteria™,2016-08-30, Steam Achievements,29.99,False,Mixed,67,2016,19,8,4.0
Strategy,Champions of Anteria™,2016-08-30, Steam Trading Cards,29.99,False,Mixed,67,2016,22,8,4.0
Action,No Man's Sky,2016-08-12,Single player,59.99,False,Mostly Negative,61,2016,32,0,3.0
Action,No Man's Sky,2016-08-12, Steam Achievements,59.99,False,Mostly Negative,61,2016,19,0,3.0
Action,No Man's Sky,2016-08-12, Full controller support,59.99,False,Mostly Negative,61,2016,5,0,3.0
Action,No Man's Sky,2016-08-12, Steam Cloud,59.99,False,Mostly Negative,61,2016,20,0,3.0
Adventure,No Man's Sky,2016-08-12,Single player,59.99,False,Mostly Negative,61,2016,32,1,3.0
Adventure,No Man's Sky,2016-08-12, Steam Achievements,59.99,False,Mostly Negative,61,2016,19,1,3.0
Adventure,No Man's Sky,2016-08-12, Full controller support,59.99,False,Mostly Negative,61,2016,5,1,3.0
Adventure,No Man's Sky,2016-08-12, Steam Cloud,59.99,False,Mostly Negative,61,2016,20,1,3.0
Casual,Tricky Towers,2016-08-02,Single player,14.99,False,Very Positive,80,2016,32,2,7.0
Casual,Tricky Towers,2016-08-02, Multi player,14.99,False,Very Positive,80,2016,13,2,7.0
Casual,Tricky Towers,2016-08-02, Online Multi Player,14.99,False,Very Positive,80,2016,15,2,7.0
Casual,Tricky Towers,2016-08-02, Local Multi Player,14.99,False,Very Positive,80,2016,11,2,7.0
Casual,Tricky Towers,2016-08-02, Shared/Split Screen,14.99,False,Very Positive,80,2016,17,2,7.0
Casual,Tricky Towers,2016-08-02, Steam Achievements,14.99,False,Very Positive,80,2016,19,2,7.0
Casual,Tricky Towers,2016-08-02, Full controller support,14.99,False,Very Positive,80,2016,5,2,7.0
Casual,Tricky Towers,2016-08-02, Steam Trading Cards,14.99,False,Very Positive,80,2016,22,2,7.0
Casual,Tricky Towers,2016-08-02, Steam Leaderboards,14.99,False,Very Positive,80,2016,21,2,7.0
Indie,Tricky Towers,2016-08-02,Single player,14.99,False,Very Positive,80,2016,32,3,7.0
Indie,Tricky Towers,2016-08-02, Multi player,14.99,False,Very Positive,80,2016,13,3,7.0
Indie,Tricky Towers,2016-08-02, Online Multi Player,14.99,False,Very Positive,80,2016,15,3,7.0
Indie,Tricky Towers,2016-08-02, Local Multi Player,14.99,False,Very Positive,80,2016,11,3,7.0
Indie,Tricky Towers,2016-08-02, Shared/Split Screen,14.99,False,Very Positive,80,2016,17,3,7.0
Indie,Tricky Towers,2016-08-02, Steam Achievements,14.99,False,Very Positive,80,2016,19,3,7.0
Indie,Tricky Towers,2016-08-02, Full controller support,14.99,False,Very Positive,80,2016,5,3,7.0
Indie,Tricky Towers,2016-08-02, Steam Trading Cards,14.99,False,Very Positive,80,2016,22,3,7.0
Indie,Tricky Towers,2016-08-02, Steam Leaderboards,14.99,False,Very Positive,80,2016,21,3,7.0
Action,ABZU,2016-08-02,Single player,19.99,False,Very Positive,83,2016,32,0,7.0
Action,ABZU,2016-08-02, Steam Achievements,19.99,False,Very Positive,83,2016,19,0,7.0
Action,ABZU,2016-08-02, Full controller support,19.99,False,Very Positive,83,2016,5,0,7.0
Action,ABZU,2016-08-02, Steam Trading Cards,19.99,False,Very Positive,83,2016,22,0,7.0
Adventure,ABZU,2016-08-02,Single player,19.99,False,Very Positive,83,2016,32,1,7.0
Adventure,ABZU,2016-08-02, Steam Achievements,19.99,False,Very Positive,83,2016,19,1,7.0
Adventure,ABZU,2016-08-02, Full controller support,19.99,False,Very Positive,83,2016,5,1,7.0
Adventure,ABZU,2016-08-02, Steam Trading Cards,19.99,False,Very Positive,83,2016,22,1,7.0
Casual,ABZU,2016-08-02,Single player,19.99,False,Very Positive,83,2016,32,2,7.0
Casual,ABZU,2016-08-02, Steam Achievements,19.99,False,Very Positive,83,2016,19,2,7.0
Casual,ABZU,2016-08-02, Full controller support,19.99,False,Very Positive,83,2016,5,2,7.0
Casual,ABZU,2016-08-02, Steam Trading Cards,19.99,False,Very Positive,83,2016,22,2,7.0
Indie,ABZU,2016-08-02,Single player,19.99,False,Very Positive,83,2016,32,3,7.0
Indie,ABZU,2016-08-02, Steam Achievements,19.99,False,Very Positive,83,2016,19,3,7.0
Indie,ABZU,2016-08-02, Full controller support,19.99,False,Very Positive,83,2016,5,3,7.0
Indie,ABZU,2016-08-02, Steam Trading Cards,19.99,False,Very Positive,83,2016,22,3,7.0
Simulation,ABZU,2016-08-02,Single player,19.99,False,Very Positive,83,2016,32,6,7.0
Simulation,ABZU,2016-08-02, Steam Achievements,19.99,False,Very Positive,83,2016,19,6,7.0
Simulation,ABZU,2016-08-02, Full controller support,19.99,False,Very Positive,83,2016,5,6,7.0
Simulation,ABZU,2016-08-02, Steam Trading Cards,19.99,False,Very Positive,83,2016,22,6,7.0
Action,Near Death,2016-08-02,Single player,14.99,False,Very Positive,70,2016,32,0,7.0
Action,Near Death,2016-08-02, Steam Achievements,14.99,False,Very Positive,70,2016,19,0,7.0
Action,Near Death,2016-08-02, Full controller support,14.99,False,Very Positive,70,2016,5,0,7.0
Action,Near Death,2016-08-02, Steam Trading Cards,14.99,False,Very Positive,70,2016,22,0,7.0
Action,Near Death,2016-08-02, Steam Cloud,14.99,False,Very Positive,70,2016,20,0,7.0
Adventure,Near Death,2016-08-02,Single player,14.99,False,Very Positive,70,2016,32,1,7.0
Adventure,Near Death,2016-08-02, Steam Achievements,14.99,False,Very Positive,70,2016,19,1,7.0
Adventure,Near Death,2016-08-02, Full controller support,14.99,False,Very Positive,70,2016,5,1,7.0
Adventure,Near Death,2016-08-02, Steam Trading Cards,14.99,False,Very Positive,70,2016,22,1,7.0
Adventure,Near Death,2016-08-02, Steam Cloud,14.99,False,Very Positive,70,2016,20,1,7.0
Indie,Near Death,2016-08-02,Single player,14.99,False,Very Positive,70,2016,32,3,7.0
Indie,Near Death,2016-08-02, Steam Achievements,14.99,False,Very Positive,70,2016,19,3,7.0
Indie,Near Death,2016-08-02, Full controller support,14.99,False,Very Positive,70,2016,5,3,7.0
Indie,Near Death,2016-08-02, Steam Trading Cards,14.99,False,Very Positive,70,2016,22,3,7.0
Indie,Near Death,2016-08-02, Steam Cloud,14.99,False,Very Positive,70,2016,20,3,7.0
Action,Overcooked,2016-08-03,Single player,16.99,False,Very Positive,81,2016,32,0,7.0
Action,Overcooked,2016-08-03, Local Multi Player,16.99,False,Very Positive,81,2016,11,0,7.0
Action,Overcooked,2016-08-03, Local Co op,16.99,False,Very Positive,81,2016,10,0,7.0
Action,Overcooked,2016-08-03, Shared/Split Screen,16.99,False,Very Positive,81,2016,17,0,7.0
Action,Overcooked,2016-08-03, Steam Achievements,16.99,False,Very Positive,81,2016,19,0,7.0
Action,Overcooked,2016-08-03, Full controller support,16.99,False,Very Positive,81,2016,5,0,7.0
Action,Overcooked,2016-08-03, Steam Trading Cards,16.99,False,Very Positive,81,2016,22,0,7.0
Action,Overcooked,2016-08-03, Steam Cloud,16.99,False,Very Positive,81,2016,20,0,7.0
Casual,Overcooked,2016-08-03,Single player,16.99,False,Very Positive,81,2016,32,2,7.0
Casual,Overcooked,2016-08-03, Local Multi Player,16.99,False,Very Positive,81,2016,11,2,7.0
Casual,Overcooked,2016-08-03, Local Co op,16.99,False,Very Positive,81,2016,10,2,7.0
Casual,Overcooked,2016-08-03, Shared/Split Screen,16.99,False,Very Positive,81,2016,17,2,7.0
Casual,Overcooked,2016-08-03, Steam Achievements,16.99,False,Very Positive,81,2016,19,2,7.0
Casual,Overcooked,2016-08-03, Full controller support,16.99,False,Very Positive,81,2016,5,2,7.0
Casual,Overcooked,2016-08-03, Steam Trading Cards,16.99,False,Very Positive,81,2016,22,2,7.0
Casual,Overcooked,2016-08-03, Steam Cloud,16.99,False,Very Positive,81,2016,20,2,7.0
Indie,Overcooked,2016-08-03,Single player,16.99,False,Very Positive,81,2016,32,3,7.0
Indie,Overcooked,2016-08-03, Local Multi Player,16.99,False,Very Positive,81,2016,11,3,7.0
Indie,Overcooked,2016-08-03, Local Co op,16.99,False,Very Positive,81,2016,10,3,7.0
Indie,Overcooked,2016-08-03, Shared/Split Screen,16.99,False,Very Positive,81,2016,17,3,7.0
Indie,Overcooked,2016-08-03, Steam Achievements,16.99,False,Very Positive,81,2016,19,3,7.0
Indie,Overcooked,2016-08-03, Full controller support,16.99,False,Very Positive,81,2016,5,3,7.0
Indie,Overcooked,2016-08-03, Steam Trading Cards,16.99,False,Very Positive,81,2016,22,3,7.0
Indie,Overcooked,2016-08-03, Steam Cloud,16.99,False,Very Positive,81,2016,20,3,7.0
Simulation,Overcooked,2016-08-03,Single player,16.99,False,Very Positive,81,2016,32,6,7.0
Simulation,Overcooked,2016-08-03, Local Multi Player,16.99,False,Very Positive,81,2016,11,6,7.0
Simulation,Overcooked,2016-08-03, Local Co op,16.99,False,Very Positive,81,2016,10,6,7.0
Simulation,Overcooked,2016-08-03, Shared/Split Screen,16.99,False,Very Positive,81,2016,17,6,7.0
Simulation,Overcooked,2016-08-03, Steam Achievements,16.99,False,Very Positive,81,2016,19,6,7.0
Simulation,Overcooked,2016-08-03, Full controller support,16.99,False,Very Positive,81,2016,5,6,7.0
Simulation,Overcooked,2016-08-03, Steam Trading Cards,16.99,False,Very Positive,81,2016,22,6,7.0
Simulation,Overcooked,2016-08-03, Steam Cloud,16.99,False,Very Positive,81,2016,20,6,7.0
Indie,She Remembered Caterpillars,2017-01-17,Single player,11.99,False,Positive,82,2017,32,3,5.0
Indie,She Remembered Caterpillars,2017-01-17, Steam Achievements,11.99,False,Positive,82,2017,19,3,5.0
Indie,She Remembered Caterpillars,2017-01-17, Steam Trading Cards,11.99,False,Positive,82,2017,22,3,5.0
Action,Quadrilateral Cowboy,2016-07-25,Single player,19.99,False,Very Positive,81,2016,32,0,7.0
Action,Quadrilateral Cowboy,2016-07-25, Steam Achievements,19.99,False,Very Positive,81,2016,19,0,7.0
Action,Quadrilateral Cowboy,2016-07-25, Steam Workshop,19.99,False,Very Positive,81,2016,24,0,7.0
Action,Quadrilateral Cowboy,2016-07-25, Steam Cloud,19.99,False,Very Positive,81,2016,20,0,7.0
Action,Quadrilateral Cowboy,2016-07-25, Stats,19.99,False,Very Positive,81,2016,18,0,7.0
Action,Quadrilateral Cowboy,2016-07-25, Commentary available,19.99,False,Very Positive,81,2016,2,0,7.0
Adventure,Quadrilateral Cowboy,2016-07-25,Single player,19.99,False,Very Positive,81,2016,32,1,7.0
Adventure,Quadrilateral Cowboy,2016-07-25, Steam Achievements,19.99,False,Very Positive,81,2016,19,1,7.0
Adventure,Quadrilateral Cowboy,2016-07-25, Steam Workshop,19.99,False,Very Positive,81,2016,24,1,7.0
Adventure,Quadrilateral Cowboy,2016-07-25, Steam Cloud,19.99,False,Very Positive,81,2016,20,1,7.0
Adventure,Quadrilateral Cowboy,2016-07-25, Stats,19.99,False,Very Positive,81,2016,18,1,7.0
Adventure,Quadrilateral Cowboy,2016-07-25, Commentary available,19.99,False,Very Positive,81,2016,2,1,7.0
Indie,Quadrilateral Cowboy,2016-07-25,Single player,19.99,False,Very Positive,81,2016,32,3,7.0
Indie,Quadrilateral Cowboy,2016-07-25, Steam Achievements,19.99,False,Very Positive,81,2016,19,3,7.0
Indie,Quadrilateral Cowboy,2016-07-25, Steam Workshop,19.99,False,Very Positive,81,2016,24,3,7.0
Indie,Quadrilateral Cowboy,2016-07-25, Steam Cloud,19.99,False,Very Positive,81,2016,20,3,7.0
Indie,Quadrilateral Cowboy,2016-07-25, Stats,19.99,False,Very Positive,81,2016,18,3,7.0
Indie,Quadrilateral Cowboy,2016-07-25, Commentary available,19.99,False,Very Positive,81,2016,2,3,7.0
Adventure,Mainlining,2017-01-26,Single player,9.99,False,Very Positive,73,2017,32,1,7.0
Adventure,Mainlining,2017-01-26, Steam Trading Cards,9.99,False,Very Positive,73,2017,22,1,7.0
Indie,Mainlining,2017-01-26,Single player,9.99,False,Very Positive,73,2017,32,3,7.0
Indie,Mainlining,2017-01-26, Steam Trading Cards,9.99,False,Very Positive,73,2017,22,3,7.0
Simulation,Mainlining,2017-01-26,Single player,9.99,False,Very Positive,73,2017,32,6,7.0
Simulation,Mainlining,2017-01-26, Steam Trading Cards,9.99,False,Very Positive,73,2017,22,6,7.0
Action,MilitAnt,2016-07-12,Single player,9.99,False,Few Reviews,41,2016,32,0,0.0
Action,MilitAnt,2016-07-12, Steam Achievements,9.99,False,Few Reviews,41,2016,19,0,0.0
Action,MilitAnt,2016-07-12, Full controller support,9.99,False,Few Reviews,41,2016,5,0,0.0
Action,MilitAnt,2016-07-12, Steam Cloud,9.99,False,Few Reviews,41,2016,20,0,0.0
Action,MilitAnt,2016-07-12, Steam Leaderboards,9.99,False,Few Reviews,41,2016,21,0,0.0
Indie,MilitAnt,2016-07-12,Single player,9.99,False,Few Reviews,41,2016,32,3,0.0
Indie,MilitAnt,2016-07-12, Steam Achievements,9.99,False,Few Reviews,41,2016,19,3,0.0
Indie,MilitAnt,2016-07-12, Full controller support,9.99,False,Few Reviews,41,2016,5,3,0.0
Indie,MilitAnt,2016-07-12, Steam Cloud,9.99,False,Few Reviews,41,2016,20,3,0.0
Indie,MilitAnt,2016-07-12, Steam Leaderboards,9.99,False,Few Reviews,41,2016,21,3,0.0
Action,Tumblestone,2016-07-12,Single player,24.99,False,Positive,91,2016,32,0,5.0
Action,Tumblestone,2016-07-12, Online Multi Player,24.99,False,Positive,91,2016,15,0,5.0
Action,Tumblestone,2016-07-12, Local Multi Player,24.99,False,Positive,91,2016,11,0,5.0
Action,Tumblestone,2016-07-12, Shared/Split Screen,24.99,False,Positive,91,2016,17,0,5.0
Action,Tumblestone,2016-07-12, Cross Platform Multiplayer,24.99,False,Positive,91,2016,3,0,5.0
Action,Tumblestone,2016-07-12, Steam Achievements,24.99,False,Positive,91,2016,19,0,5.0
Action,Tumblestone,2016-07-12, Full controller support,24.99,False,Positive,91,2016,5,0,5.0
Action,Tumblestone,2016-07-12, Steam Trading Cards,24.99,False,Positive,91,2016,22,0,5.0
Action,Tumblestone,2016-07-12, Steam Cloud,24.99,False,Positive,91,2016,20,0,5.0
Action,Tumblestone,2016-07-12, Stats,24.99,False,Positive,91,2016,18,0,5.0
Action,Tumblestone,2016-07-12, Steam Leaderboards,24.99,False,Positive,91,2016,21,0,5.0
Casual,Tumblestone,2016-07-12,Single player,24.99,False,Positive,91,2016,32,2,5.0
Casual,Tumblestone,2016-07-12, Online Multi Player,24.99,False,Positive,91,2016,15,2,5.0
Casual,Tumblestone,2016-07-12, Local Multi Player,24.99,False,Positive,91,2016,11,2,5.0
Casual,Tumblestone,2016-07-12, Shared/Split Screen,24.99,False,Positive,91,2016,17,2,5.0
Casual,Tumblestone,2016-07-12, Cross Platform Multiplayer,24.99,False,Positive,91,2016,3,2,5.0
Casual,Tumblestone,2016-07-12, Steam Achievements,24.99,False,Positive,91,2016,19,2,5.0
Casual,Tumblestone,2016-07-12, Full controller support,24.99,False,Positive,91,2016,5,2,5.0
Casual,Tumblestone,2016-07-12, Steam Trading Cards,24.99,False,Positive,91,2016,22,2,5.0
Casual,Tumblestone,2016-07-12, Steam Cloud,24.99,False,Positive,91,2016,20,2,5.0
Casual,Tumblestone,2016-07-12, Stats,24.99,False,Positive,91,2016,18,2,5.0
Casual,Tumblestone,2016-07-12, Steam Leaderboards,24.99,False,Positive,91,2016,21,2,5.0
Indie,Tumblestone,2016-07-12,Single player,24.99,False,Positive,91,2016,32,3,5.0
Indie,Tumblestone,2016-07-12, Online Multi Player,24.99,False,Positive,91,2016,15,3,5.0
Indie,Tumblestone,2016-07-12, Local Multi Player,24.99,False,Positive,91,2016,11,3,5.0
Indie,Tumblestone,2016-07-12, Shared/Split Screen,24.99,False,Positive,91,2016,17,3,5.0
Indie,Tumblestone,2016-07-12, Cross Platform Multiplayer,24.99,False,Positive,91,2016,3,3,5.0
Indie,Tumblestone,2016-07-12, Steam Achievements,24.99,False,Positive,91,2016,19,3,5.0
Indie,Tumblestone,2016-07-12, Full controller support,24.99,False,Positive,91,2016,5,3,5.0
Indie,Tumblestone,2016-07-12, Steam Trading Cards,24.99,False,Positive,91,2016,22,3,5.0
Indie,Tumblestone,2016-07-12, Steam Cloud,24.99,False,Positive,91,2016,20,3,5.0
Indie,Tumblestone,2016-07-12, Stats,24.99,False,Positive,91,2016,18,3,5.0
Indie,Tumblestone,2016-07-12, Steam Leaderboards,24.99,False,Positive,91,2016,21,3,5.0
Strategy,Tumblestone,2016-07-12,Single player,24.99,False,Positive,91,2016,32,8,5.0
Strategy,Tumblestone,2016-07-12, Online Multi Player,24.99,False,Positive,91,2016,15,8,5.0
Strategy,Tumblestone,2016-07-12, Local Multi Player,24.99,False,Positive,91,2016,11,8,5.0
Strategy,Tumblestone,2016-07-12, Shared/Split Screen,24.99,False,Positive,91,2016,17,8,5.0
Strategy,Tumblestone,2016-07-12, Cross Platform Multiplayer,24.99,False,Positive,91,2016,3,8,5.0
Strategy,Tumblestone,2016-07-12, Steam Achievements,24.99,False,Positive,91,2016,19,8,5.0
Strategy,Tumblestone,2016-07-12, Full controller support,24.99,False,Positive,91,2016,5,8,5.0
Strategy,Tumblestone,2016-07-12, Steam Trading Cards,24.99,False,Positive,91,2016,22,8,5.0
Strategy,Tumblestone,2016-07-12, Steam Cloud,24.99,False,Positive,91,2016,20,8,5.0
Strategy,Tumblestone,2016-07-12, Stats,24.99,False,Positive,91,2016,18,8,5.0
